,Date,Joaquim Agostinho,Connie Meijer,Fabio Casartelli,Manuel Sanroma,Saúl Morales,Nicole Reinhart,Andrey Kivilev,Alessio Galletti,Isaac Gálvez,Bruno Neves,Wouter Weylandt,Junior Heffernan,Annefleur Kalvenhaar,Antoine Demoitié,Daan Myngheer,Gijs Verdick,Bahman Golbarnezhad,Mike Hall (cyclist),Michael Goolaerts,Robbert de Greef,Bjorg Lambrecht,Suleiman Kangangi,Gino Mäder,Antonio Martín,Néstor Mora,Hernán Patiño,Ricardo Otxoa,Lauri Aus,Amy Gillett,Frederiek Nolf,Zinaida Stahurskaya,Jure Robič,Carla Swart,Carly Hibberd,Víctor Cabedo,Iñaki Lejarreta,Burry Stander,Amy Dombroski,Kristof Goddaert,Kelly McGarry,Michele Scarponi,Jason Lowndes,Desiet Kidane,Marc Demeyer,Bert Oosterbosch,Stive Vermaut,Rob Goris,Joachim Halupczok,Vicente López Carril,Lieuwe Westra,Kelly Catlin,Chris Anker Sørensen,Davide Rebellin,Patricia Pepper,Adrián Babič,Germán Chaves,Tijl De Decker,Ethan Boyes,Arturo Grávalos,Tom Simpson,Juan Manuel Santisteban,Jean-Pierre Monseré,Stan Ockers,Richard Depoorter,Francisco Cepeda (cyclist),Ottavio Bottecchia
594,2009-08-17,0,0,163,0,0,0,0,0,17,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,,,,,,181,0,0,0,0,0,0
595,2009-08-18,16,1,130,9,7,12,1,0,20,12,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,9,12,0,0,24,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,1,0,0,8,33,,,,,,,147,0,14,11,1,0,26
596,2009-08-19,0,0,105,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,,,,,,,140,0,0,0,0,0,0
597,2009-08-20,14,0,104,4,5,23,1,0,21,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,2,0,0,34,27,,,,,,,187,0,3,20,0,0,19
598,2009-08-21,0,0,69,0,0,0,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,,,,,,,113,0,0,0,0,0,0
599,2009-08-22,14,0,77,5,6,22,1,0,17,13,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,10,0,0,7,0,0,0,0,0,0,1,0,0,0,0,14,2,0,0,0,4,0,0,18,25,,,,,,,134,0,7,13,0,0,27
600,2009-08-23,0,0,85,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,,,,,,,124,0,0,0,0,0,0
601,2009-08-24,15,1,80,9,10,24,0,0,15,21,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,19,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,3,0,0,15,26,,,,,,,164,0,10,15,0,0,26
602,2009-08-25,0,0,94,0,0,0,0,0,22,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,,,,,,,122,0,0,0,0,0,0
603,2009-08-26,28,0,87,8,7,13,0,0,9,5,8,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,8,7,2,0,14,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,17,27,,,,,,,129,0,11,18,0,0,26
604,2009-08-27,0,0,89,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,30,,,,,,,122,0,0,0,0,0,0
605,2009-08-28,32,0,93,3,3,12,1,0,9,13,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,8,7,1,0,8,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,2,1,0,5,28,,,,,,,106,0,7,16,0,0,23
606,2009-08-29,0,0,72,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,,,,,,,88,0,0,0,0,0,0
607,2009-08-30,30,0,48,8,9,21,0,2,11,12,5,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,7,15,0,0,13,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,4,5,0,4,34,,,,,,,99,0,8,14,0,0,22
608,2009-08-31,0,0,70,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,38,,,,,,,124,0,0,0,0,0,0
609,2009-09-01,21,1,95,3,1,13,0,0,13,9,23,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,8,1,0,14,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,1,0,6,21,,,,,,,123,0,2,14,0,0,19
610,2009-09-02,0,0,85,0,0,0,0,0,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,,,,,,,116,0,0,0,0,0,0
611,2009-09-03,22,1,102,7,8,20,0,1,10,18,6,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,10,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,0,0,9,25,,,,,,,137,0,4,3,0,0,20
612,2009-09-04,0,0,49,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,,,,,,,129,0,0,0,0,0,0
613,2009-09-05,18,0,68,4,6,19,0,0,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,8,11,1,0,12,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,1,0,0,4,12,,,,,,,73,0,7,15,0,0,22
614,2009-09-06,0,0,81,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,,,,,,,82,0,0,0,0,0,0
615,2009-09-07,10,0,92,4,7,16,2,2,14,18,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,7,14,2,0,16,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,4,0,0,6,46,,,,,,,140,0,6,6,0,0,23
616,2009-09-08,0,0,76,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,,,,,,,126,0,0,0,0,0,0
617,2009-09-09,18,0,67,2,4,14,0,2,9,17,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,10,2,0,6,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,1,0,0,7,32,,,,,,,113,0,9,11,0,0,18
618,2009-09-10,0,0,83,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,,,,,,,151,0,0,0,0,0,0
619,2009-09-11,21,0,66,5,5,26,0,0,10,14,4,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,8,8,1,0,13,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,4,0,0,2,21,,,,,,,120,0,3,15,0,0,25
620,2009-09-12,0,0,62,0,0,0,0,0,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,,,,,,,98,0,0,0,0,0,0
621,2009-09-13,41,0,58,1,5,18,0,0,18,27,5,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,12,9,1,0,16,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,1,0,0,12,35,,,,,,,96,0,7,11,0,0,28
622,2009-09-14,0,0,57,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,,,,,,,124,0,0,0,0,0,0
623,2009-09-15,57,1,86,4,8,23,0,3,15,22,18,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,2,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,2,0,0,10,19,,,,,,,147,0,9,8,0,0,20
624,2009-09-16,0,0,74,0,0,0,0,0,20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,,,,,,,141,0,0,0,0,0,0
625,2009-09-17,97,0,101,6,7,13,0,1,12,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,23,1,0,13,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,4,0,0,11,29,,,,,,,162,0,10,6,0,0,19
626,2009-09-18,0,0,123,0,0,0,0,0,18,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,,,,,,,128,0,0,0,0,0,0
627,2009-09-19,76,0,74,11,10,28,1,0,11,249,4,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,5,5,1,0,8,0,0,0,0,0,0,1,0,0,0,0,9,4,0,0,0,2,1,0,5,27,,,,,,,108,0,22,18,0,0,22
628,2009-09-20,0,0,73,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,,,,,,,137,0,0,0,0,0,0
629,2009-09-21,38,0,39,7,14,40,0,1,10,72,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,3,0,0,12,31,,,,,,,85,0,17,13,0,0,34
630,2009-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0
631,2009-09-23,31,1,0,3,6,12,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,0,0,7,0,,,,,,,0,0,5,4,0,0,28
632,2009-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0
633,2009-09-25,19,0,0,2,7,27,3,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,3,0,0,6,0,,,,,,,0,0,5,10,0,0,25
634,2009-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0
635,2009-09-27,9,0,0,5,3,19,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,2,0,0,6,0,,,,,,,0,0,8,11,0,0,32
636,2009-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0
637,2009-09-29,32,0,0,7,10,22,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,1,0,0,4,0,,,,,,,0,0,6,6,0,0,36
638,2009-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0
639,2009-10-01,36,0,88,9,12,21,0,0,14,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,6,1,0,62,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,9,56,,,,,,,129,0,10,16,0,0,14
640,2009-10-02,0,0,90,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,,,,,,,99,0,0,0,0,0,0
641,2009-10-03,30,0,76,5,2,26,0,1,16,16,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,10,1,0,29,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,6,43,,,,,,,76,0,12,9,0,0,47
642,2009-10-04,0,0,71,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,,,,,,,99,0,0,0,0,0,0
643,2009-10-05,29,0,103,12,8,37,0,2,16,12,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,11,1,0,36,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,9,51,,,,,,,126,0,17,20,0,0,33
644,2009-10-06,0,0,121,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,,,,,,,106,0,0,0,0,0,0
645,2009-10-07,13,0,124,6,7,26,0,0,6,16,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,14,3,0,34,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,9,56,,,,,,,125,0,2,15,0,0,35
646,2009-10-08,0,0,76,0,0,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,,,,,,,101,0,0,0,0,0,0
647,2009-10-09,17,0,95,8,8,28,0,1,16,13,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,13,0,1,12,0,0,0,0,2,0,0,0,0,0,0,6,1,0,0,1,2,0,0,5,43,,,,,,,111,0,8,17,0,0,23
648,2009-10-10,0,0,79,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,,,,,,,71,0,0,0,0,0,0
649,2009-10-11,17,0,81,7,10,25,0,1,9,14,7,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,10,10,1,1,6,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,2,0,0,2,42,,,,,,,132,0,11,16,0,0,33
650,2009-10-12,0,0,80,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,,,,,,,118,0,0,0,0,0,0
651,2009-10-13,23,0,109,7,6,22,1,0,11,16,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,10,1,0,23,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,6,55,,,,,,,136,0,8,11,0,0,36
652,2009-10-14,0,0,107,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,,,,,,,133,0,0,0,0,0,0
653,2009-10-15,20,2,0,10,7,35,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,1,0,0,6,0,,,,,,,0,0,13,10,0,0,17
654,2009-10-16,0,0,103,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,,,,,,,101,0,0,0,0,0,0
655,2009-10-17,25,1,103,9,9,31,1,0,13,21,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,11,1,0,22,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,19,48,,,,,,,132,0,17,19,0,0,27
656,2009-10-18,0,0,92,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,,,,,,,91,0,0,0,0,0,0
657,2009-10-19,16,0,105,11,8,25,0,3,8,26,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,20,2,0,28,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,3,0,0,7,52,,,,,,,123,0,11,6,0,0,52
658,2009-10-20,0,0,84,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,,,,,,,108,0,0,0,0,0,0
659,2009-10-21,28,0,86,5,5,28,0,0,9,14,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,13,11,0,0,25,0,0,0,0,1,0,0,0,0,0,0,7,4,0,0,0,2,0,0,12,43,,,,,,,136,0,14,9,0,0,25
660,2009-10-22,0,0,74,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,,,,,,,116,0,0,0,0,0,0
661,2009-10-23,9,1,81,1,7,17,0,2,10,15,10,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,3,16,0,0,20,0,0,0,0,1,0,0,0,0,0,0,8,4,0,0,0,2,1,0,9,39,,,,,,,97,0,4,16,0,0,24
662,2009-10-24,0,0,83,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,,,,,,,92,0,0,0,0,0,0
663,2009-10-25,23,0,90,10,13,30,0,1,12,25,3,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,14,9,1,0,23,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,0,1,0,0,7,32,,,,,,,91,0,11,16,0,0,22
664,2009-10-26,0,0,59,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,,,,,,,126,0,0,0,0,0,0
665,2009-10-27,14,0,95,5,8,21,1,0,14,8,5,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,6,7,1,0,24,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,2,0,0,5,41,,,,,,,116,0,5,11,0,0,16
666,2009-10-28,0,0,104,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,,,,,,,116,0,0,0,0,0,0
667,2009-10-29,14,0,71,10,6,24,0,1,9,18,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,16,15,3,0,20,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,2,0,0,5,41,,,,,,,131,0,10,20,0,0,27
668,2009-10-30,0,0,81,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,,,,,,,137,0,0,0,0,0,0
669,2009-10-31,31,0,56,4,3,26,0,0,11,13,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,16,3,0,30,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,10,41,,,,,,,94,0,7,13,0,0,30
670,2009-11-01,0,0,57,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,,,,,,,101,0,0,0,0,0,0
671,2009-11-02,22,2,66,9,10,40,0,3,15,23,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,17,1,0,14,0,0,0,0,1,0,0,0,0,0,0,8,8,0,0,1,0,0,0,5,28,,,,,,,106,0,16,10,0,0,31
672,2009-11-03,0,0,109,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,,,,,,,139,0,0,0,0,0,0
673,2009-11-04,24,0,97,5,4,94,0,0,15,14,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,12,1,0,20,0,0,0,0,3,0,0,0,0,0,0,5,2,0,0,0,1,0,0,6,27,,,,,,,130,0,5,10,0,0,15
674,2009-11-05,0,0,68,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,,,,,,,129,0,0,0,0,0,0
675,2009-11-06,19,0,82,8,6,28,0,0,2535,19,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,15,1,0,18,0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,1,0,0,6,33,,,,,,,133,0,7,11,0,0,31
676,2009-11-07,0,0,97,0,0,0,0,0,2617,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,,,,,,,115,0,0,0,0,0,0
677,2009-11-08,18,0,75,9,9,28,1,0,1211,15,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,9,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,1,0,0,8,33,,,,,,,119,0,10,11,0,0,36
678,2009-11-09,0,0,79,0,0,0,0,0,988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,,,,,,,146,0,0,0,0,0,0
679,2009-11-10,32,0,98,8,7,24,1,0,587,26,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,1,0,0,5,37,,,,,,,148,0,12,11,0,0,22
680,2009-11-11,0,0,60,0,0,0,0,0,395,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,,,,,,,101,0,0,0,0,0,0
681,2009-11-12,13,1,64,4,5,17,0,1,215,14,8,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,8,2,0,13,0,0,0,0,1,0,0,0,0,0,0,8,14,0,0,0,1,0,0,7,39,,,,,,,152,0,13,19,0,0,28
682,2009-11-13,0,0,62,0,0,0,0,0,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,,,,,,,220,0,0,0,0,0,0
683,2009-11-14,17,0,50,2,7,28,0,1,131,14,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,11,2,0,18,0,0,0,0,1,0,0,0,0,0,0,5,6,0,0,0,4,0,0,8,41,,,,,,,83,0,6,17,0,0,32
684,2009-11-15,0,0,65,0,0,0,0,0,125,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,,,,,,,108,0,0,0,0,0,0
685,2009-11-16,16,0,75,5,6,30,2,0,146,18,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,7,12,0,0,23,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,2,0,0,13,45,,,,,,,131,0,9,9,0,0,46
686,2009-11-17,0,0,45,0,0,0,0,0,106,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,,,,,,,97,0,0,0,0,0,0
687,2009-11-18,21,0,50,2,6,26,1,0,79,12,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,6,19,0,0,17,0,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,1,0,0,7,242,,,,,,,82,0,6,10,0,0,38
688,2009-11-19,0,0,57,0,0,0,0,0,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,,,,,,,87,0,0,0,0,0,0
689,2009-11-20,14,0,91,7,4,27,1,2,58,10,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,7,12,1,0,14,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,2,0,0,9,68,,,,,,,148,0,16,19,0,0,36
690,2009-11-21,0,0,58,0,0,0,0,0,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,,,,,,,92,0,0,0,0,0,0
691,2009-11-22,24,0,31,6,6,34,1,0,27,27,3,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,10,10,5,0,10,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,12,21,,,,,,,63,0,8,8,0,0,23
